Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Coverage [%],# Peptides,# PSMs,# Unique Peptides,Sum PEP Score,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Groups
FALSE,High,Master Protein,A0A7I2RAZ6,C-myc promoter-binding protein OS=Homo sapiens OX=9606 GN=DENND4A PE=1 SV=1,2,2,2,2,3.408,1907,213.6,7.09,0,2,1
FALSE,High,Master Protein,Q9UII2,"ATPase inhibitor, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5IF1 PE=1 SV=1",17,2,2,2,3.392,106,12.2,9.35,2.61,2,1
FALSE,High,Master Protein,Q9Y6D6,Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Homo sapiens OX=9606 GN=ARFGEF1 PE=1 SV=2,1,2,2,1,3.391,1849,208.6,5.85,0,2,1
FALSE,High,Master Protein,Q9UKT4,F-box only protein 5 OS=Homo sapiens OX=9606 GN=FBXO5 PE=1 SV=1,7,2,2,2,3.391,447,50.1,8.92,0,2,1
FALSE,High,Master Protein,Q7Z460,CLIP-associating protein 1 OS=Homo sapiens OX=9606 GN=CLASP1 PE=1 SV=1,1,2,2,1,3.388,1538,169.3,9.03,1.67,2,1
FALSE,High,Master Protein,Q07002,Cyclin-dependent kinase 18 OS=Homo sapiens OX=9606 GN=CDK18 PE=1 SV=4,3,2,2,1,3.383,474,54.4,8.66,2.53,2,1
FALSE,High,Master Protein,Q96BY7,Autophagy-related protein 2 homolog B OS=Homo sapiens OX=9606 GN=ATG2B PE=1 SV=5,1,2,2,2,3.352,2078,232.6,5.76,0,2,1
FALSE,High,Master Protein,A0A0B4J1V8,HCG2039996 OS=Homo sapiens OX=9606 GN=PPAN-P2RY11 PE=3 SV=1,3,2,2,2,3.35,794,87.9,9.51,0,2,1
FALSE,High,Master Protein,H7C173,Mitotic-spindle organizing protein 2B (Fragment) OS=Homo sapiens OX=9606 GN=MZT2B PE=1 SV=1,11,2,2,2,3.334,122,12.5,10.46,2.04,2,1
FALSE,High,Master Protein,Q13126,S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens OX=9606 GN=MTAP PE=1 SV=2,8,2,2,2,3.328,283,31.2,7.18,0,2,1
FALSE,High,Master Protein,Q13057,Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4,4,2,2,2,3.294,564,62.3,6.99,0,2,1
FALSE,High,Master Protein,A0A140TA76,Protein LSM14 homolog A (Fragment) OS=Homo sapiens OX=9606 GN=LSM14A PE=1 SV=1,12,2,2,2,3.272,344,38,6.43,2.85,2,1
FALSE,High,Master Protein,Q6GQQ9,OTU domain-containing protein 7B OS=Homo sapiens OX=9606 GN=OTUD7B PE=1 SV=1,4,2,2,2,3.245,843,92.5,6.71,0,2,1
FALSE,High,Master Protein,Q13823,Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1,4,2,2,2,3.227,731,83.6,9.25,0,2,1
FALSE,High,Master Protein,O43347,RNA-binding protein Musashi homolog 1 OS=Homo sapiens OX=9606 GN=MSI1 PE=1 SV=1,7,2,2,2,3.219,362,39.1,7.85,0,2,1
FALSE,High,Master Protein,O15379,Histone deacetylase 3 OS=Homo sapiens OX=9606 GN=HDAC3 PE=1 SV=2,5,2,2,2,3.214,428,48.8,5.16,2.29,2,1
FALSE,High,Master Protein,Q70Z53,Protein FRA10AC1 OS=Homo sapiens OX=9606 GN=FRA10AC1 PE=1 SV=3,9,2,3,2,3.132,315,37.5,8.1,0,2,1
FALSE,High,Master Protein,O15360,Fanconi anemia group A protein OS=Homo sapiens OX=9606 GN=FANCA PE=1 SV=2,1,2,2,2,3.098,1455,162.7,6.6,0,2,1
FALSE,High,Master Protein,B4E1N1,Armadillo repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=ARMC6 PE=1 SV=1,3,2,2,2,3.089,408,44.1,6.77,0,2,1
FALSE,High,Master Protein,Q5T3Q7,HEAT repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=HEATR1 PE=1 SV=1,2,2,2,2,3.048,2063,233.1,6.6,0,2,1
FALSE,High,Master Protein,P38117,Electron transfer flavoprotein subunit beta OS=Homo sapiens OX=9606 GN=ETFB PE=1 SV=3,9,2,2,2,3.025,255,27.8,8.1,0,2,1
FALSE,High,Master Protein,A0A087WTI3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=1",7,2,2,2,3.002,214,23.7,11.74,1.77,2,1
FALSE,High,Master Protein,H3BRS6,ADP-dependent glucokinase (Fragment) OS=Homo sapiens OX=9606 GN=ADPGK PE=1 SV=1,18,2,2,2,2.967,204,21.9,5.54,0,2,1
FALSE,High,Master Protein,J3KR44,Ubiquitin thioesterase OS=Homo sapiens OX=9606 GN=OTUB1 PE=1 SV=2,13,2,2,2,2.94,272,31.4,5,0,2,1
FALSE,High,Master Protein,Q96D46,60S ribosomal export protein NMD3 OS=Homo sapiens OX=9606 GN=NMD3 PE=1 SV=1,8,2,2,2,2.897,503,57.6,7.14,0,2,1
FALSE,High,Master Protein,Q9NUI1,"Peroxisomal 2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing] OS=Homo sapiens OX=9606 GN=DECR2 PE=1 SV=1",7,2,2,2,2.888,292,30.8,9.22,0,2,1
FALSE,High,Master Protein,A0A6Q8PHG9,CAAX prenyl protease OS=Homo sapiens OX=9606 GN=ZMPSTE24 PE=1 SV=1,9,2,2,2,2.881,315,35.7,6.35,0,2,1
FALSE,High,Master Protein,O43760,Synaptogyrin-2 OS=Homo sapiens OX=9606 GN=SYNGR2 PE=1 SV=1,9,2,2,2,2.839,224,24.8,4.94,0,2,1
FALSE,High,Master Protein,A8K855,EF-hand calcium-binding domain-containing protein 7 OS=Homo sapiens OX=9606 GN=EFCAB7 PE=1 SV=1,4,2,2,2,2.815,629,71.9,6.38,0,2,1
FALSE,High,Master Protein,P16435,NADPH--cytochrome P450 reductase OS=Homo sapiens OX=9606 GN=POR PE=1 SV=2,4,2,2,2,2.799,677,76.6,5.58,0,2,1
FALSE,High,Master Protein,Q02040,A-kinase anchor protein 17A OS=Homo sapiens OX=9606 GN=AKAP17A PE=1 SV=2,2,2,2,2,2.779,695,80.7,9.73,0,2,1
FALSE,High,Master Protein,P35580,Myosin-10 OS=Homo sapiens OX=9606 GN=MYH10 PE=1 SV=3,1,2,2,1,2.776,1976,228.9,5.54,0,2,1
FALSE,High,Master Protein,Q96MW5,Conserved oligomeric Golgi complex subunit 8 OS=Homo sapiens OX=9606 GN=COG8 PE=1 SV=2,6,2,2,2,2.775,612,68.4,5.2,0,2,1
FALSE,High,Master Protein,Q03701,CCAAT/enhancer-binding protein zeta OS=Homo sapiens OX=9606 GN=CEBPZ PE=1 SV=3,3,2,2,2,2.774,1054,120.9,5.94,0,2,1
FALSE,High,Master Protein,O43837,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3B PE=1 SV=2",5,2,2,2,2.765,385,42.2,8.46,0,2,1
FALSE,High,Master Protein,Q7Z3C6,Autophagy-related protein 9A OS=Homo sapiens OX=9606 GN=ATG9A PE=1 SV=3,4,2,2,2,2.723,839,94.4,6.67,0,2,1
FALSE,High,Master Protein,Q15404,Ras suppressor protein 1 OS=Homo sapiens OX=9606 GN=RSU1 PE=1 SV=3,6,2,2,2,2.709,277,31.5,8.65,0,2,1
FALSE,High,Master Protein,Q07666,"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens OX=9606 GN=KHDRBS1 PE=1 SV=1",5,2,2,2,2.689,443,48.2,8.66,2.12,2,1
FALSE,High,Master Protein,Q5T440,"Putative transferase CAF17, mitochondrial OS=Homo sapiens OX=9606 GN=IBA57 PE=1 SV=1",7,2,2,2,2.685,356,38.1,9.83,0,2,1
FALSE,High,Master Protein,Q9BTU6,Phosphatidylinositol 4-kinase type 2-alpha OS=Homo sapiens OX=9606 GN=PI4K2A PE=1 SV=1,6,2,2,2,2.681,479,54,8.29,0,2,1
FALSE,High,Master Protein,M0QXD6,Transcription initiation factor IIF subunit alpha (Fragment) OS=Homo sapiens OX=9606 GN=GTF2F1 PE=1 SV=1,7,2,2,2,2.675,433,48.6,7.44,2.08,2,1
FALSE,High,Master Protein,Q9BW27,Nuclear pore complex protein Nup85 OS=Homo sapiens OX=9606 GN=NUP85 PE=1 SV=1,3,2,2,2,2.663,656,75,5.55,0,2,1
FALSE,High,Master Protein,P55036,26S proteasome non-ATPase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMD4 PE=1 SV=1,7,2,2,2,2.647,377,40.7,4.79,0,2,1
FALSE,High,Master Protein,A0A6Q8PHH9,Diadenosine tetraphosphate synthetase OS=Homo sapiens OX=9606 GN=GARS1 PE=1 SV=1,5,2,2,2,2.637,705,79.3,6.7,0,2,1
FALSE,High,Master Protein,O60749,Sorting nexin-2 OS=Homo sapiens OX=9606 GN=SNX2 PE=1 SV=2,5,2,2,2,2.594,519,58.4,5.12,0,2,1
FALSE,High,Master Protein,P84243,Histone H3.3 OS=Homo sapiens OX=9606 GN=H3-3A PE=1 SV=2,10,2,3,2,2.565,136,15.3,11.27,2.47,2,1
FALSE,High,Master Protein,Q16342,Programmed cell death protein 2 OS=Homo sapiens OX=9606 GN=PDCD2 PE=1 SV=2,8,2,2,2,2.488,344,38.6,5.38,0,2,1
FALSE,High,Master Protein,M0R0L2,"Atypical kinase COQ8B, mitochondrial OS=Homo sapiens OX=9606 GN=COQ8B PE=1 SV=2",4,2,2,2,2.485,518,57.5,6.89,0,2,1
FALSE,High,Master Protein,O14730,Serine/threonine-protein kinase RIO3 OS=Homo sapiens OX=9606 GN=RIOK3 PE=1 SV=2,8,2,2,2,2.47,519,59.1,5.76,0,2,1
FALSE,High,Master Protein,Q96RL7,Vacuolar protein sorting-associated protein 13A OS=Homo sapiens OX=9606 GN=VPS13A PE=1 SV=2,1,2,2,2,2.46,3174,360,6.33,0,2,1
FALSE,High,Master Protein,O94927,HAUS augmin-like complex subunit 5 OS=Homo sapiens OX=9606 GN=HAUS5 PE=1 SV=2,5,2,2,2,2.403,633,71.6,8.51,0,2,1
FALSE,High,Master Protein,A0A0U1RQX8,E3 ubiquitin-protein ligase CBL OS=Homo sapiens OX=9606 GN=CBL PE=1 SV=1,3,2,2,2,2.393,882,96.8,6.71,0,2,1
FALSE,High,Master Protein,Q9BPU6,Dihydropyrimidinase-related protein 5 OS=Homo sapiens OX=9606 GN=DPYSL5 PE=1 SV=1,3,2,2,2,2.357,564,61.4,7.2,0,2,1
FALSE,High,Master Protein,A0A3B3IUB9,Baculoviral IAP repeat-containing protein 6 (Fragment) OS=Homo sapiens OX=9606 GN=BIRC6 PE=1 SV=1,1,2,2,2,2.304,3842,418.9,6.13,0,2,1
FALSE,High,Master Protein,P51532,Transcription activator BRG1 OS=Homo sapiens OX=9606 GN=SMARCA4 PE=1 SV=2,1,2,2,2,2.273,1647,184.5,7.88,0,2,1
FALSE,High,Master Protein,A0A1B0GU45,"Inositol 1,4,5-triphosphate receptor-associated 2 OS=Homo sapiens OX=9606 GN=IRAG2 PE=1 SV=1",2,2,2,1,2.253,1454,164.9,5.52,0,2,1
FALSE,High,Master Protein,Q9UM01,Y+L amino acid transporter 1 OS=Homo sapiens OX=9606 GN=SLC7A7 PE=1 SV=2,5,2,2,2,2.233,511,56,5.43,0,2,1
FALSE,High,Master Protein,Q99653,Calcineurin B homologous protein 1 OS=Homo sapiens OX=9606 GN=CHP1 PE=1 SV=3,13,2,2,2,2.195,195,22.4,5.1,0,2,1
FALSE,High,Master Protein,H0YDT6,Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens OX=9606 GN=EIF3F PE=1 SV=2,7,2,2,2,2.174,359,37.7,6.06,0,2,1
FALSE,High,Master Protein,Q58EX7,Puratrophin-1 OS=Homo sapiens OX=9606 GN=PLEKHG4 PE=1 SV=1,2,2,2,1,2.069,1191,130.7,5.64,0,2,1
FALSE,High,Master Protein,O15479,Melanoma-associated antigen B2 OS=Homo sapiens OX=9606 GN=MAGEB2 PE=1 SV=3,4,2,2,2,2.062,319,35.3,8.76,0,2,1
FALSE,High,Master Protein,Q07864,DNA polymerase epsilon catalytic subunit A OS=Homo sapiens OX=9606 GN=POLE PE=1 SV=5,1,2,2,2,2.057,2286,261.4,6.39,0,2,1
FALSE,High,Master Protein,B1AXG1,Non-specific serine/threonine protein kinase OS=Homo sapiens OX=9606 GN=RPS6KA3 PE=1 SV=2,2,2,2,2,1.96,711,80.7,8.28,0,2,1
FALSE,High,Master Protein,Q8IZD4,mRNA-decapping enzyme 1B OS=Homo sapiens OX=9606 GN=DCP1B PE=1 SV=2,7,2,2,2,1.958,617,67.7,8.56,0,2,1
FALSE,High,Master Protein,P82650,"28S ribosomal protein S22, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS22 PE=1 SV=1",11,2,2,2,1.855,360,41.3,7.9,0,2,1
FALSE,High,Master Protein,Q969P6,"DNA topoisomerase I, mitochondrial OS=Homo sapiens OX=9606 GN=TOP1MT PE=1 SV=1",2,2,2,1,1.807,601,69.8,9.41,0,2,1
FALSE,High,Master Protein,A0AVT1,Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens OX=9606 GN=UBA6 PE=1 SV=1,2,2,2,2,1.739,1052,117.9,6.14,0,2,1
FALSE,High,Master Protein,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein OS=Homo sapiens OX=9606 GN=SERBP1 PE=1 SV=2,8,1,1,1,12.89,408,44.9,8.65,6.32,1,1
FALSE,High,Master Protein,A0A1W2PPJ0,Golgi SNAP receptor complex member 2 (Fragment) OS=Homo sapiens OX=9606 GN=GOSR2 PE=1 SV=1,17,1,1,1,11.844,157,18.3,6.89,5.87,1,1
FALSE,High,Master Protein,A0A087WYT3,Prostaglandin E synthase 3 OS=Homo sapiens OX=9606 GN=PTGES3 PE=1 SV=1,10,1,2,1,11.354,164,19.1,4.55,5.92,1,1
FALSE,High,Master Protein,P36954,DNA-directed RNA polymerase II subunit RPB9 OS=Homo sapiens OX=9606 GN=POLR2I PE=1 SV=1,18,1,1,1,9.7,125,14.5,5.14,3.48,1,1
FALSE,High,Master Protein,O95202,Mitochondrial proton/calcium exchanger protein OS=Homo sapiens OX=9606 GN=LETM1 PE=1 SV=1,3,1,1,1,9.522,739,83.3,6.7,5.85,1,1
FALSE,High,Master Protein,Q8IY37,Probable ATP-dependent RNA helicase DHX37 OS=Homo sapiens OX=9606 GN=DHX37 PE=1 SV=1,2,1,1,1,9.16,1157,129.5,8.1,5.37,1,1
FALSE,High,Master Protein,C9JRJ5,LIM domain-containing protein 1 OS=Homo sapiens OX=9606 GN=LIMD1 PE=1 SV=1,3,1,1,1,9.022,620,65.5,7.46,4.72,1,1
FALSE,High,Master Protein,A0A3B3ITT5,60S ribosomal protein L29 OS=Homo sapiens OX=9606 GN=RPL29 PE=1 SV=1,9,1,2,1,8.997,167,18.5,11.55,7.2,1,1
FALSE,High,Master Protein,Q08AG7,Mitotic-spindle organizing protein 1 OS=Homo sapiens OX=9606 GN=MZT1 PE=1 SV=2,20,1,2,1,8.873,82,8.5,4.78,3.08,1,1
FALSE,High,Master Protein,Q9P003,Protein cornichon homolog 4 OS=Homo sapiens OX=9606 GN=CNIH4 PE=1 SV=1,14,1,2,1,8.851,139,16.1,6.65,2.22,1,1
FALSE,High,Master Protein,E9PQU5,RNA-binding protein 25 (Fragment) OS=Homo sapiens OX=9606 GN=RBM25 PE=1 SV=1,7,1,1,1,8.847,243,26.7,9.04,3.99,1,1
FALSE,High,Master Protein,P30048,"Thioredoxin-dependent peroxide reductase, mitochondrial OS=Homo sapiens OX=9606 GN=PRDX3 PE=1 SV=3",12,1,1,1,8.757,256,27.7,7.78,3.15,1,1
FALSE,High,Master Protein,E9PRZ1,Protein SAAL1 OS=Homo sapiens OX=9606 GN=SAAL1 PE=1 SV=1,3,1,1,1,8.591,476,53.8,4.54,3.31,1,1
FALSE,High,Master Protein,Q12899,Tripartite motif-containing protein 26 OS=Homo sapiens OX=9606 GN=TRIM26 PE=1 SV=1,4,1,2,1,8.431,539,62.1,5.03,5.02,1,1
FALSE,High,Master Protein,Q969X5,Endoplasmic reticulum-Golgi intermediate compartment protein 1 OS=Homo sapiens OX=9606 GN=ERGIC1 PE=1 SV=1,8,1,1,1,8.4,290,32.6,7.06,3.37,1,1
FALSE,High,Master Protein,Q9H1E5,Thioredoxin-related transmembrane protein 4 OS=Homo sapiens OX=9606 GN=TMX4 PE=1 SV=1,5,1,1,1,8.192,349,38.9,4.37,3.71,1,1
FALSE,High,Master Protein,Q9H8H2,Probable ATP-dependent RNA helicase DDX31 OS=Homo sapiens OX=9606 GN=DDX31 PE=1 SV=2,2,1,1,1,7.943,851,94,9.99,3.8,1,1
FALSE,High,Master Protein,B8ZZ77,Peptidyl-prolyl cis-trans isomerase OS=Homo sapiens OX=9606 GN=PPIL3 PE=1 SV=1,12,1,1,1,7.644,157,17.7,7.02,2.98,1,1
FALSE,High,Master Protein,Q53ET0,CREB-regulated transcription coactivator 2 OS=Homo sapiens OX=9606 GN=CRTC2 PE=1 SV=2,5,1,1,1,7.637,693,73.3,7.11,3.53,1,1
FALSE,High,Master Protein,H7BXJ5,Non-histone chromosomal protein HMG-14 OS=Homo sapiens OX=9606 GN=HMGN1 PE=1 SV=1,27,1,1,1,7.435,48,5.2,10.89,3.08,1,1
FALSE,High,Master Protein,Q9BT25,HAUS augmin-like complex subunit 8 OS=Homo sapiens OX=9606 GN=HAUS8 PE=1 SV=3,6,1,1,1,7.422,410,44.8,7.06,5.67,1,1
FALSE,High,Master Protein,A0A087WUV8,Basigin OS=Homo sapiens OX=9606 GN=BSG PE=1 SV=1,10,1,1,1,7.374,189,20.5,6.68,3.68,1,1
FALSE,High,Master Protein,K7ENK9,Synaptobrevin-2 OS=Homo sapiens OX=9606 GN=VAMP2 PE=3 SV=1,35,1,1,1,7.325,68,7.8,8.79,3.24,1,1
FALSE,High,Master Protein,P42766,60S ribosomal protein L35 OS=Homo sapiens OX=9606 GN=RPL35 PE=1 SV=2,11,1,4,1,7.034,123,14.5,11.05,4.28,1,1
FALSE,High,Master Protein,P18669,Phosphoglycerate mutase 1 OS=Homo sapiens OX=9606 GN=PGAM1 PE=1 SV=2,8,1,1,1,7.018,254,28.8,7.18,2.92,1,1
FALSE,High,Master Protein,Q7L2H7,Eukaryotic translation initiation factor 3 subunit M OS=Homo sapiens OX=9606 GN=EIF3M PE=1 SV=1,5,1,2,1,7.012,374,42.5,5.63,3.82,1,1
FALSE,High,Master Protein,Q9HCN4,GPN-loop GTPase 1 OS=Homo sapiens OX=9606 GN=GPN1 PE=1 SV=1,4,1,1,1,6.919,374,41.7,4.92,3.12,1,1
FALSE,High,Master Protein,Q7L4I2,Arginine/serine-rich coiled-coil protein 2 OS=Homo sapiens OX=9606 GN=RSRC2 PE=1 SV=1,5,1,1,1,6.644,434,50.5,11.33,3.17,1,1
FALSE,High,Master Protein,M0QXN5,Nuclear pore glycoprotein p62 OS=Homo sapiens OX=9606 GN=NUP62 PE=1 SV=1,5,1,1,1,6.617,446,45.6,5.38,2.59,1,1
FALSE,High,Master Protein,Q6DKI1,60S ribosomal protein L7-like 1 OS=Homo sapiens OX=9606 GN=RPL7L1 PE=1 SV=2,7,1,1,1,6.523,255,29.7,10.52,2.92,1,1
FALSE,High,Master Protein,I3L443,"rRNA methyltransferase 3, mitochondrial (Fragment) OS=Homo sapiens OX=9606 GN=MRM3 PE=1 SV=1",15,1,1,1,6.446,177,19.7,9.66,2.57,1,1
FALSE,High,Master Protein,P60174,Triosephosphate isomerase OS=Homo sapiens OX=9606 GN=TPI1 PE=1 SV=4,12,1,1,1,6.417,249,26.7,6.9,2.96,1,1
FALSE,High,Master Protein,Q92729,Receptor-type tyrosine-protein phosphatase U OS=Homo sapiens OX=9606 GN=PTPRU PE=1 SV=2,1,1,1,1,6.384,1446,162.3,6.92,2.08,1,1
FALSE,High,Master Protein,A0A2R8Y6S8,Hamartin (Fragment) OS=Homo sapiens OX=9606 GN=TSC1 PE=1 SV=1,10,1,1,1,6.376,125,14,6.68,2.61,1,1
FALSE,High,Master Protein,Q5VUD6,Divergent protein kinase domain 1B OS=Homo sapiens OX=9606 GN=DIPK1B PE=1 SV=3,6,1,1,1,6.227,431,48.6,8.68,0,1,1
FALSE,High,Master Protein,Q9H4L7,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 OS=Homo sapiens OX=9606 GN=SMARCAD1 PE=1 SV=2,2,1,1,1,6.198,1026,117.3,5.55,3.96,1,1
FALSE,High,Master Protein,J3KRY1,Rho GDP-dissociation inhibitor 1 (Fragment) OS=Homo sapiens OX=9606 GN=ARHGDIA PE=1 SV=1,7,1,1,1,6.178,249,27.1,7.71,2.57,1,1
FALSE,High,Master Protein,H0Y380,Protein-tyrosine-phosphatase (Fragment) OS=Homo sapiens OX=9606 GN=PTPRF PE=1 SV=1,2,1,1,1,6.167,979,111.1,6.61,2.06,1,1
FALSE,High,Master Protein,Q9Y2V2,Calcium-regulated heat-stable protein 1 OS=Homo sapiens OX=9606 GN=CARHSP1 PE=1 SV=2,11,1,1,1,6.131,147,15.9,8.21,2.81,1,1
FALSE,High,Master Protein,Q9UNH7,Sorting nexin-6 OS=Homo sapiens OX=9606 GN=SNX6 PE=1 SV=1,5,1,1,1,6.101,406,46.6,6.16,3.1,1,1
FALSE,High,Master Protein,E9PKK4,Condensin-2 complex subunit D3 OS=Homo sapiens OX=9606 GN=NCAPD3 PE=1 SV=1,2,1,2,1,6.078,832,94.5,7.44,3.55,1,1
FALSE,High,Master Protein,B5MCX7,Ankyrin repeat domain-containing protein 54 OS=Homo sapiens OX=9606 GN=ANKRD54 PE=1 SV=1,16,1,1,1,6.059,180,20.1,6.33,2.68,1,1
FALSE,High,Master Protein,O95456,Proteasome assembly chaperone 1 OS=Homo sapiens OX=9606 GN=PSMG1 PE=1 SV=1,6,1,1,1,6.003,288,32.8,7.17,2.42,1,1
FALSE,High,Master Protein,A0A494C0M9,Protoporphyrinogen oxidase (Fragment) OS=Homo sapiens OX=9606 GN=PPOX PE=1 SV=1,18,1,1,1,5.973,146,15.4,10.51,2.54,1,1
FALSE,High,Master Protein,P30046,D-dopachrome decarboxylase OS=Homo sapiens OX=9606 GN=DDT PE=1 SV=3,18,1,1,1,5.951,118,12.7,7.3,2.71,1,1
FALSE,High,Master Protein,Q9UNX4,WD repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=WDR3 PE=1 SV=1,2,1,1,1,5.939,943,106,6.64,3.68,1,1
FALSE,High,Master Protein,P52435,DNA-directed RNA polymerase II subunit RPB11-a OS=Homo sapiens OX=9606 GN=POLR2J PE=1 SV=1,18,1,1,1,5.937,117,13.3,5.86,3.07,1,1
FALSE,High,Master Protein,Q15417,Calponin-3 OS=Homo sapiens OX=9606 GN=CNN3 PE=1 SV=1,5,1,1,1,5.936,329,36.4,6.05,3.74,1,1
FALSE,High,Master Protein,Q5T749,Keratinocyte proline-rich protein OS=Homo sapiens OX=9606 GN=KPRP PE=1 SV=1,4,1,1,1,5.843,579,64.1,8.27,3.45,1,1
FALSE,High,Master Protein,I3L4U8,Forkhead box protein K2 (Fragment) OS=Homo sapiens OX=9606 GN=FOXK2 PE=1 SV=1,13,1,1,1,5.768,129,13.6,8.54,2.32,1,1
FALSE,High,Master Protein,Q9NPA8,Transcription and mRNA export factor ENY2 OS=Homo sapiens OX=9606 GN=ENY2 PE=1 SV=1,17,1,2,1,5.721,101,11.5,9.33,6.73,1,1
FALSE,High,Master Protein,B7Z6R6,Intraflagellar transport protein 56 OS=Homo sapiens OX=9606 GN=TTC26 PE=1 SV=1,4,1,1,1,5.686,447,51.5,7.83,3.35,1,1
FALSE,High,Master Protein,P42892,Endothelin-converting enzyme 1 OS=Homo sapiens OX=9606 GN=ECE1 PE=1 SV=2,3,1,1,1,5.675,770,87.1,5.88,0,1,1
FALSE,High,Master Protein,O43156,TELO2-interacting protein 1 homolog OS=Homo sapiens OX=9606 GN=TTI1 PE=1 SV=3,1,1,1,1,5.671,1089,122,5.97,2.82,1,1
FALSE,High,Master Protein,Q6AI12,Ankyrin repeat domain-containing protein 40 OS=Homo sapiens OX=9606 GN=ANKRD40 PE=1 SV=2,6,1,1,1,5.353,368,41.1,4.97,3.33,1,1
FALSE,High,Master Protein,Q5T280,Putative methyltransferase C9orf114 OS=Homo sapiens OX=9606 GN=SPOUT1 PE=1 SV=3,6,1,1,1,5.335,376,42,7.43,2.18,1,1
FALSE,High,Master Protein,F5H1F6,Vacuolar protein sorting-associated protein 37B (Fragment) OS=Homo sapiens OX=9606 GN=VPS37B PE=1 SV=1,9,1,1,1,5.329,184,20.6,6.19,2.68,1,1
FALSE,High,Master Protein,Q15459,Splicing factor 3A subunit 1 OS=Homo sapiens OX=9606 GN=SF3A1 PE=1 SV=1,2,1,2,1,5.317,793,88.8,5.22,5.09,1,1
FALSE,High,Master Protein,K7EPJ1,Ubiquitin-conjugating enzyme E2 S (Fragment) OS=Homo sapiens OX=9606 GN=UBE2S PE=1 SV=1,9,1,1,1,5.261,204,22.4,6.29,2.46,1,1
FALSE,High,Master Protein,O14929,Histone acetyltransferase type B catalytic subunit OS=Homo sapiens OX=9606 GN=HAT1 PE=1 SV=2,5,1,1,1,5.243,419,49.5,5.69,2.59,1,1
FALSE,High,Master Protein,O15075,Serine/threonine-protein kinase DCLK1 OS=Homo sapiens OX=9606 GN=DCLK1 PE=1 SV=2,2,1,1,1,5.234,740,82.2,8.66,2.63,1,1
FALSE,High,Master Protein,F8W156,Coatomer subunit zeta OS=Homo sapiens OX=9606 GN=COPZ1 PE=1 SV=1,14,1,1,1,5.177,107,12,5.06,2.79,1,1
FALSE,High,Master Protein,P62304,Small nuclear ribonucleoprotein E OS=Homo sapiens OX=9606 GN=SNRPE PE=1 SV=1,12,1,2,1,5.139,92,10.8,9.44,4.36,1,1
FALSE,High,Master Protein,Q8NEN9,PDZ domain-containing protein 8 OS=Homo sapiens OX=9606 GN=PDZD8 PE=1 SV=1,3,1,1,1,5.099,1154,128.5,6.09,0,1,1
FALSE,High,Master Protein,V9GY54,DDB1- and CUL4-associated factor 8 OS=Homo sapiens OX=9606 GN=DCAF8 PE=1 SV=1,5,1,1,1,5.093,417,46.5,5.26,2.35,1,1
FALSE,High,Master Protein,Q6IQ49,Replication stress response regulator SDE2 OS=Homo sapiens OX=9606 GN=SDE2 PE=1 SV=1,5,1,1,1,5.019,451,49.7,6.05,2.61,1,1
FALSE,High,Master Protein,P62891,60S ribosomal protein L39 OS=Homo sapiens OX=9606 GN=RPL39 PE=1 SV=2,20,1,4,1,5.018,51,6.4,12.56,11.83,1,1
FALSE,High,Master Protein,P52943,Cysteine-rich protein 2 OS=Homo sapiens OX=9606 GN=CRIP2 PE=1 SV=1,9,1,1,1,4.969,208,22.5,8.72,2.1,1,1
FALSE,High,Master Protein,A0A0B4J1R6,Transketolase OS=Homo sapiens OX=9606 GN=TKT PE=1 SV=1,4,1,1,1,4.964,457,49.9,7.91,2.6,1,1
FALSE,High,Master Protein,Q96HR8,H/ACA ribonucleoprotein complex non-core subunit NAF1 OS=Homo sapiens OX=9606 GN=NAF1 PE=1 SV=2,3,1,1,1,4.878,494,53.7,4.87,2.7,1,1
